project_id,department,region,contractor,budget_lakhs,planned_duration_days,actual_duration_days,progress_pct,complaint_count,team_size,previous_delays,material_issues,land_disputes,season_started,delay_score,delay_status,is_delayed
PRJ07153,Roads & Highways,Ujjain,Urban Dev Ltd,8.41,681,750,53,181,80,1,0,0,Spring,0.3886,AT_RISK,0
PRJ07154,Sanitation & Drainage,Darbhanga,Urban Dev Ltd,404.56,662,787,53,118,17,3,0,0,Spring,0.6962,DELAYED,1
PRJ07155,Electricity,Bhopal,ABC Infra Pvt Ltd,371.72,117,117,90,59,6,1,0,0,Summer,0.173,ON_TRACK,0
PRJ07156,Healthcare,Agra,GovTech Solutions,177.73,342,463,28,50,131,5,1,1,Monsoon,0.675,DELAYED,1
PRJ07157,Healthcare,Muzaffarpur,SmartCity Builders,199.86,170,247,49,121,84,0,0,0,Winter,0.4317,AT_RISK,0
PRJ07158,Electricity,Hubballi,Horizon Projects,125.82,627,725,48,47,47,1,1,0,Monsoon,0.5457,DELAYED,1
PRJ07159,Education,Prayagraj,Horizon Projects,109.28,467,587,92,188,17,4,1,0,Winter,0.6702,DELAYED,1
PRJ07160,Public Safety,Kota,Bharat Construction,2.54,127,271,45,161,12,5,1,0,Summer,0.8018,SEVERELY_DELAYED,1
PRJ07161,Roads & Highways,Rajkot,National Build Corp,378.86,409,561,25,176,92,4,1,0,Spring,0.8491,SEVERELY_DELAYED,1
PRJ07162,Parks & Recreation,Kanpur,Bharat Construction,31.45,661,841,21,142,63,5,1,0,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ07163,Education,Nashik,Prime Infra Group,4.99,111,175,40,43,141,0,0,1,Winter,0.3584,AT_RISK,0
PRJ07164,Education,Bhagalpur,Horizon Projects,61.52,670,788,40,114,121,4,0,0,Spring,0.6562,DELAYED,1
PRJ07165,Education,Kolkata North,FastBuild Co,344.19,649,825,21,133,115,1,1,0,Spring,0.978,SEVERELY_DELAYED,1
PRJ07166,Water Supply,Bengaluru Rural,SmartCity Builders,285.29,657,835,24,13,13,2,1,1,Spring,0.9919,SEVERELY_DELAYED,1
PRJ07167,Electricity,Coimbatore,GovTech Solutions,309.24,344,484,18,189,148,1,0,0,Winter,0.7829,SEVERELY_DELAYED,1
PRJ07168,Sanitation & Drainage,Warangal,Urban Dev Ltd,411.18,414,569,50,187,21,3,0,1,Summer,0.862,SEVERELY_DELAYED,1
PRJ07169,Sanitation & Drainage,Bikaner,Rajdhani Works,56.67,474,654,78,176,10,4,1,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ07170,Roads & Highways,Bengaluru Urban,GovTech Solutions,114.81,450,544,45,12,34,5,0,1,Spring,0.5227,DELAYED,1
PRJ07171,Roads & Highways,Madurai,ABC Infra Pvt Ltd,156.39,129,309,61,106,6,5,1,0,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ07172,Healthcare,Surat,Rajdhani Works,421.48,251,382,66,96,81,0,1,1,Spring,0.7327,SEVERELY_DELAYED,1
PRJ07173,Roads & Highways,Coimbatore,GovTech Solutions,330.32,463,610,51,184,81,3,1,0,Summer,0.8182,SEVERELY_DELAYED,1
PRJ07174,Parks & Recreation,Prayagraj,FastBuild Co,125.01,107,183,19,33,104,4,1,0,Winter,0.4223,AT_RISK,0
PRJ07175,Parks & Recreation,Chennai North,Urban Dev Ltd,406.39,154,320,64,120,8,5,1,0,Winter,0.9262,SEVERELY_DELAYED,1
PRJ07176,Transport,Jaipur,GovTech Solutions,33.11,446,625,17,185,100,4,0,0,Monsoon,0.9952,SEVERELY_DELAYED,1
PRJ07177,Sanitation & Drainage,Coimbatore,ABC Infra Pvt Ltd,317.56,694,820,63,75,55,4,0,1,Winter,0.7031,SEVERELY_DELAYED,1
PRJ07178,Water Supply,Kolkata South,GovTech Solutions,423.81,179,359,41,165,39,4,1,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ07179,Education,South Delhi,GovTech Solutions,474.11,245,245,17,38,127,3,0,0,Summer,0.171,ON_TRACK,0
PRJ07180,Transport,Bengaluru Rural,National Build Corp,493.45,450,590,41,128,14,3,1,0,Summer,0.7793,SEVERELY_DELAYED,1
PRJ07181,Housing,Karimnagar,Urban Dev Ltd,69.84,625,727,64,108,108,5,0,0,Summer,0.572,DELAYED,1
PRJ07182,Housing,Varanasi,ABC Infra Pvt Ltd,254.49,280,414,1,157,120,3,0,1,Winter,0.7449,SEVERELY_DELAYED,1
PRJ07183,Electricity,Mysuru,Urban Dev Ltd,249.22,268,345,95,27,145,4,1,0,Summer,0.4311,AT_RISK,0
PRJ07184,Public Safety,Siliguri,Urban Dev Ltd,109.42,639,787,85,177,70,5,0,1,Monsoon,0.8248,SEVERELY_DELAYED,1
PRJ07185,Healthcare,Muzaffarpur,Bharat Construction,322.66,725,842,80,189,68,1,1,0,Monsoon,0.653,DELAYED,1
PRJ07186,Electricity,Jodhpur,Horizon Projects,432.03,279,386,27,187,137,4,0,0,Winter,0.5981,DELAYED,1
PRJ07187,Parks & Recreation,Coimbatore,Rajdhani Works,332.13,210,372,60,139,6,3,1,1,Summer,0.9054,SEVERELY_DELAYED,1
PRJ07188,Education,Jaipur,Urban Dev Ltd,405.38,590,755,88,96,136,4,0,1,Spring,0.9185,SEVERELY_DELAYED,1
PRJ07189,Housing,Nizamabad,Urban Dev Ltd,74.14,84,156,94,24,31,4,0,1,Summer,0.4002,AT_RISK,0
PRJ07190,Roads & Highways,Kolkata North,Bharat Construction,6.5,700,827,93,82,91,2,1,1,Spring,0.7082,SEVERELY_DELAYED,1
PRJ07191,Parks & Recreation,Mumbai City,Urban Dev Ltd,312.69,314,463,22,56,142,3,0,1,Winter,0.8311,SEVERELY_DELAYED,1
PRJ07192,Parks & Recreation,South Delhi,FastBuild Co,62.91,683,778,83,142,48,1,1,0,Winter,0.5323,DELAYED,1
PRJ07193,Education,Bhopal,ABC Infra Pvt Ltd,318.14,141,197,85,31,11,2,0,1,Summer,0.3143,AT_RISK,0
PRJ07194,Education,Indore,GovTech Solutions,210.12,354,483,64,176,13,5,0,0,Summer,0.7194,SEVERELY_DELAYED,1
PRJ07195,Electricity,Prayagraj,Bharat Construction,178.59,622,770,62,200,41,3,0,1,Winter,0.8223,SEVERELY_DELAYED,1
PRJ07196,Education,Nizamabad,Urban Dev Ltd,186.29,594,774,20,74,131,3,0,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ07197,Housing,Darbhanga,Prime Infra Group,294.81,166,166,19,12,99,0,0,0,Winter,0.0315,ON_TRACK,0
PRJ07198,Electricity,South Delhi,ABC Infra Pvt Ltd,214.23,338,518,86,149,116,3,1,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ07199,Electricity,Gwalior,National Build Corp,24.3,622,802,59,102,68,3,1,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ07200,Parks & Recreation,Bhagalpur,Urban Dev Ltd,311.6,334,408,92,59,31,5,0,1,Spring,0.4165,AT_RISK,0
PRJ07201,Electricity,Durgapur,National Build Corp,200.44,396,500,25,85,50,1,0,1,Summer,0.5798,DELAYED,1
PRJ07202,Sanitation & Drainage,Jodhpur,National Build Corp,318.97,235,356,84,189,124,2,0,1,Spring,0.6746,DELAYED,1
PRJ07203,Sanitation & Drainage,Ahmedabad,Urban Dev Ltd,108.72,364,494,66,189,102,1,0,1,Summer,0.7269,SEVERELY_DELAYED,1
PRJ07204,Water Supply,Mangaluru,Horizon Projects,238.25,507,598,85,141,91,2,0,1,Winter,0.5109,DELAYED,1
PRJ07205,Transport,Chennai South,Urban Dev Ltd,307.78,310,435,10,26,52,1,1,1,Monsoon,0.6979,DELAYED,1
PRJ07206,Electricity,Prayagraj,GovTech Solutions,24.98,617,757,51,116,44,5,0,1,Winter,0.781,SEVERELY_DELAYED,1
PRJ07207,Education,Siliguri,Prime Infra Group,356.0,409,480,90,4,62,3,1,0,Summer,0.3997,AT_RISK,0
PRJ07208,Water Supply,Gwalior,SmartCity Builders,161.79,531,618,95,11,76,3,1,0,Summer,0.4843,DELAYED,1
PRJ07209,Sanitation & Drainage,Hubballi,Rajdhani Works,278.17,272,452,46,125,107,4,1,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ07210,Education,Nashik,FastBuild Co,174.1,663,843,74,167,20,4,1,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ07211,Public Safety,Mumbai Suburban,Rajdhani Works,400.87,128,308,54,134,113,3,1,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ07212,Housing,Jodhpur,FastBuild Co,59.94,374,486,13,168,115,0,0,0,Spring,0.6236,DELAYED,1
PRJ07213,Education,Madurai,Bharat Construction,368.34,263,349,43,184,32,0,0,1,Winter,0.4796,DELAYED,1
PRJ07214,Public Safety,East Delhi,Rajdhani Works,12.73,301,398,97,93,61,0,0,1,Spring,0.5415,DELAYED,1
PRJ07215,Healthcare,Coimbatore,National Build Corp,77.92,312,411,96,169,44,5,0,0,Winter,0.551,DELAYED,1
PRJ07216,Housing,Pune,Bharat Construction,478.5,653,735,37,61,139,0,0,0,Monsoon,0.4595,DELAYED,1
PRJ07217,Housing,Surat,Urban Dev Ltd,227.24,334,420,13,44,111,0,0,0,Monsoon,0.4786,DELAYED,1
PRJ07218,Electricity,Lucknow,Rajdhani Works,171.58,555,678,49,18,138,4,1,0,Winter,0.6889,DELAYED,1
PRJ07219,Roads & Highways,Khammam,GovTech Solutions,268.24,497,558,64,33,12,1,0,1,Winter,0.342,AT_RISK,0
PRJ07220,Healthcare,Ujjain,SmartCity Builders,397.7,182,182,19,5,85,1,1,0,Winter,0.0583,ON_TRACK,0
PRJ07221,Healthcare,North Delhi,GovTech Solutions,51.65,507,592,99,29,105,0,1,1,Winter,0.4775,DELAYED,1
PRJ07222,Electricity,Siliguri,GovTech Solutions,298.95,702,817,36,77,32,4,1,0,Monsoon,0.6408,DELAYED,1
PRJ07223,Public Safety,Central Delhi,National Build Corp,251.71,234,388,83,171,93,0,1,1,Monsoon,0.8557,SEVERELY_DELAYED,1
PRJ07224,Healthcare,Karimnagar,Prime Infra Group,200.16,578,758,35,137,146,2,1,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ07225,Electricity,Bengaluru Rural,ABC Infra Pvt Ltd,485.05,266,436,90,165,77,4,1,1,Spring,0.9492,SEVERELY_DELAYED,1
PRJ07226,Healthcare,Siliguri,ABC Infra Pvt Ltd,54.74,641,779,61,100,35,3,1,0,Monsoon,0.7715,SEVERELY_DELAYED,1
PRJ07227,Sanitation & Drainage,Patna,SmartCity Builders,360.35,115,164,61,40,52,2,1,0,Winter,0.276,AT_RISK,0
PRJ07228,Education,Nizamabad,Horizon Projects,11.63,585,737,23,149,150,0,0,0,Winter,0.8464,SEVERELY_DELAYED,1
PRJ07229,Water Supply,West Delhi,GovTech Solutions,123.05,626,682,87,10,8,5,0,0,Spring,0.3112,AT_RISK,0
PRJ07230,Public Safety,Indore,Bharat Construction,280.7,600,719,31,78,5,1,0,1,Winter,0.6664,DELAYED,1
PRJ07231,Roads & Highways,Durgapur,Rajdhani Works,452.33,502,682,22,152,129,0,0,1,Summer,1.0,SEVERELY_DELAYED,1
PRJ07232,Parks & Recreation,West Delhi,Urban Dev Ltd,332.79,205,334,32,64,107,5,1,0,Monsoon,0.7181,SEVERELY_DELAYED,1
PRJ07233,Transport,Lucknow,Rajdhani Works,90.73,362,467,62,125,135,1,0,1,Winter,0.5872,DELAYED,1
PRJ07234,Sanitation & Drainage,Mumbai City,Prime Infra Group,102.84,194,239,25,61,48,0,0,0,Winter,0.2509,AT_RISK,0
PRJ07235,Water Supply,Darbhanga,FastBuild Co,274.76,423,571,81,131,46,1,1,1,Monsoon,0.826,SEVERELY_DELAYED,1
PRJ07236,Sanitation & Drainage,Chennai North,Urban Dev Ltd,50.66,641,801,36,49,110,0,1,1,Spring,0.89,SEVERELY_DELAYED,1
PRJ07237,Parks & Recreation,Khammam,GovTech Solutions,279.06,183,282,31,91,91,1,0,1,Spring,0.552,DELAYED,1
PRJ07238,Education,Tiruchirappalli,SmartCity Builders,149.81,568,742,25,85,105,1,1,1,Summer,0.9694,SEVERELY_DELAYED,1
PRJ07239,Water Supply,Muzaffarpur,SmartCity Builders,53.66,513,609,58,22,19,4,1,1,Summer,0.5347,DELAYED,1
PRJ07240,Parks & Recreation,Chennai South,ABC Infra Pvt Ltd,181.43,57,116,6,37,55,2,1,1,Spring,0.3302,AT_RISK,0
PRJ07241,Water Supply,Tiruchirappalli,ABC Infra Pvt Ltd,227.02,288,347,18,20,10,2,1,0,Spring,0.3282,AT_RISK,0
PRJ07242,Parks & Recreation,Gwalior,National Build Corp,221.5,549,729,29,181,71,4,1,0,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ07243,Sanitation & Drainage,Ajmer,National Build Corp,359.47,589,769,5,112,119,4,1,1,Summer,1.0,SEVERELY_DELAYED,1
PRJ07244,Transport,Gaya,FastBuild Co,339.39,208,334,65,150,43,0,1,1,Summer,0.705,SEVERELY_DELAYED,1
PRJ07245,Transport,Bhagalpur,SmartCity Builders,468.69,262,357,68,60,71,3,1,0,Summer,0.5289,DELAYED,1
PRJ07246,Electricity,Coimbatore,SmartCity Builders,360.8,151,238,42,166,18,0,1,0,Summer,0.486,DELAYED,1
PRJ07247,Parks & Recreation,North Delhi,Bharat Construction,490.67,668,848,1,167,132,4,1,0,Winter,1.0,SEVERELY_DELAYED,1
PRJ07248,Water Supply,Prayagraj,Prime Infra Group,342.76,471,471,57,5,64,2,1,0,Summer,0.1811,ON_TRACK,0
PRJ07249,Roads & Highways,Vadodara,GovTech Solutions,494.37,524,649,38,172,109,2,1,0,Spring,0.6958,DELAYED,1
PRJ07250,Sanitation & Drainage,Agra,Urban Dev Ltd,321.01,296,358,58,111,47,0,0,0,Summer,0.347,AT_RISK,0
PRJ07251,Parks & Recreation,Jodhpur,Bharat Construction,37.94,549,646,100,65,149,3,0,1,Summer,0.5435,DELAYED,1
PRJ07252,Water Supply,Kota,FastBuild Co,181.08,364,502,15,26,122,0,1,1,Monsoon,0.7684,SEVERELY_DELAYED,1
PRJ07253,Roads & Highways,Mysuru,Prime Infra Group,268.56,497,648,40,161,108,3,0,0,Monsoon,0.844,SEVERELY_DELAYED,1
PRJ07254,Water Supply,Ujjain,ABC Infra Pvt Ltd,232.82,424,544,0,46,117,4,0,0,Summer,0.6677,DELAYED,1
PRJ07255,Electricity,Central Delhi,Urban Dev Ltd,18.85,664,772,65,168,98,3,0,0,Winter,0.6003,DELAYED,1
PRJ07256,Healthcare,Kota,Bharat Construction,279.96,89,162,7,62,53,2,1,0,Winter,0.4074,AT_RISK,0
PRJ07257,Transport,Mysuru,National Build Corp,155.3,162,162,18,23,115,2,0,0,Spring,0.0,ON_TRACK,0
PRJ07258,Parks & Recreation,Gwalior,Rajdhani Works,469.29,426,565,86,113,138,5,1,0,Summer,0.7754,SEVERELY_DELAYED,1
PRJ07259,Public Safety,Bikaner,GovTech Solutions,195.38,276,364,79,97,144,1,1,0,Summer,0.4891,DELAYED,1
PRJ07260,Public Safety,Gaya,GovTech Solutions,52.38,99,268,11,174,88,5,0,1,Spring,0.9417,SEVERELY_DELAYED,1
PRJ07261,Roads & Highways,Bhavnagar,Prime Infra Group,139.69,218,345,11,187,35,1,0,0,Monsoon,0.7089,SEVERELY_DELAYED,1
PRJ07262,Housing,Rajkot,GovTech Solutions,130.05,348,348,59,11,86,2,0,0,Summer,0.0008,ON_TRACK,0
PRJ07263,Sanitation & Drainage,Mumbai Suburban,GovTech Solutions,294.88,397,509,83,75,54,1,1,1,Winter,0.6271,DELAYED,1
PRJ07264,Healthcare,Gwalior,FastBuild Co,87.34,507,641,65,166,33,0,1,0,Monsoon,0.7452,SEVERELY_DELAYED,1
PRJ07265,Housing,Kota,Horizon Projects,365.63,83,212,95,138,26,3,1,0,Winter,0.7197,SEVERELY_DELAYED,1
PRJ07266,Healthcare,Jabalpur,Bharat Construction,292.63,411,591,12,188,16,3,0,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ07267,Water Supply,Hyderabad,Bharat Construction,314.42,400,546,54,122,78,0,1,1,Winter,0.8112,SEVERELY_DELAYED,1
PRJ07268,Roads & Highways,Ajmer,Prime Infra Group,48.21,313,427,47,81,109,1,1,0,Spring,0.6355,DELAYED,1
PRJ07269,Water Supply,Rajkot,Rajdhani Works,359.38,121,216,29,2,6,3,0,1,Summer,0.5328,DELAYED,1
PRJ07270,Roads & Highways,Kota,SmartCity Builders,87.82,690,796,75,146,47,3,0,0,Summer,0.5916,DELAYED,1
PRJ07271,Electricity,Pune,Horizon Projects,183.22,637,678,59,113,109,2,0,0,Summer,0.2298,AT_RISK,0
PRJ07272,Public Safety,Rajkot,Horizon Projects,18.98,606,716,90,7,83,3,1,1,Winter,0.6165,DELAYED,1
PRJ07273,Sanitation & Drainage,Mysuru,ABC Infra Pvt Ltd,417.74,350,401,80,5,31,1,0,0,Monsoon,0.2833,AT_RISK,0
PRJ07274,Transport,North Delhi,ABC Infra Pvt Ltd,376.95,196,295,34,157,65,2,0,1,Summer,0.5542,DELAYED,1
PRJ07275,Housing,Nashik,GovTech Solutions,432.96,115,196,96,94,24,0,0,0,Summer,0.4506,DELAYED,1
PRJ07276,Transport,Bhavnagar,FastBuild Co,462.98,427,513,52,95,62,2,1,0,Winter,0.4807,DELAYED,1
PRJ07277,Education,West Delhi,ABC Infra Pvt Ltd,151.0,388,567,16,164,146,3,0,1,Summer,0.9962,SEVERELY_DELAYED,1
PRJ07278,Housing,Kota,GovTech Solutions,242.01,344,524,33,125,9,3,1,1,Summer,1.0,SEVERELY_DELAYED,1
PRJ07279,Sanitation & Drainage,Nagpur,Prime Infra Group,330.53,692,807,69,148,118,3,0,0,Winter,0.6442,DELAYED,1
PRJ07280,Electricity,South Delhi,ABC Infra Pvt Ltd,197.84,325,484,10,177,112,2,1,0,Spring,0.8839,SEVERELY_DELAYED,1
PRJ07281,Water Supply,Nizamabad,GovTech Solutions,26.63,457,549,31,193,91,2,0,1,Winter,0.5158,DELAYED,1
PRJ07282,Public Safety,Rajkot,Urban Dev Ltd,13.58,341,482,40,99,124,2,0,1,Monsoon,0.7858,SEVERELY_DELAYED,1
PRJ07283,Healthcare,Bhagalpur,GovTech Solutions,378.69,244,418,25,81,7,4,1,0,Winter,0.9677,SEVERELY_DELAYED,1
PRJ07284,Water Supply,Nagpur,Rajdhani Works,452.92,696,767,91,25,103,1,1,1,Winter,0.3973,AT_RISK,0
PRJ07285,Sanitation & Drainage,South Delhi,Urban Dev Ltd,333.12,37,169,42,177,149,4,0,0,Spring,0.7375,SEVERELY_DELAYED,1
PRJ07286,Water Supply,Jodhpur,Rajdhani Works,201.0,433,554,26,161,140,1,1,1,Winter,0.676,DELAYED,1
PRJ07287,Transport,East Delhi,GovTech Solutions,319.06,123,267,89,159,117,5,1,0,Spring,0.8053,SEVERELY_DELAYED,1
PRJ07288,Healthcare,Vadodara,FastBuild Co,11.24,692,872,5,139,132,5,1,0,Summer,1.0,SEVERELY_DELAYED,1
PRJ07289,Sanitation & Drainage,Bhavnagar,FastBuild Co,418.95,370,501,82,185,9,0,0,0,Monsoon,0.7304,SEVERELY_DELAYED,1
PRJ07290,Transport,South Delhi,Horizon Projects,228.65,599,751,20,81,139,2,0,0,Winter,0.8489,SEVERELY_DELAYED,1
PRJ07291,Roads & Highways,Vadodara,SmartCity Builders,63.5,84,196,58,127,79,4,1,0,Winter,0.6232,DELAYED,1
PRJ07292,Sanitation & Drainage,Nizamabad,SmartCity Builders,237.8,550,730,11,22,104,4,0,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ07293,Sanitation & Drainage,Darbhanga,Rajdhani Works,86.4,542,722,47,95,131,3,1,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ07294,Housing,Chennai South,ABC Infra Pvt Ltd,82.85,214,340,67,106,27,4,0,1,Winter,0.7015,SEVERELY_DELAYED,1
PRJ07295,Sanitation & Drainage,Kolkata South,ABC Infra Pvt Ltd,169.77,474,529,65,40,116,3,0,0,Spring,0.3086,AT_RISK,0
PRJ07296,Education,Mumbai City,FastBuild Co,250.93,442,442,64,11,72,1,1,0,Spring,0.1507,ON_TRACK,0
PRJ07297,Parks & Recreation,Gaya,FastBuild Co,444.03,188,303,88,75,36,4,1,1,Spring,0.6423,DELAYED,1
PRJ07298,Water Supply,Lucknow,Urban Dev Ltd,35.15,476,648,21,103,150,3,1,0,Spring,0.9559,SEVERELY_DELAYED,1
PRJ07299,Housing,Jodhpur,GovTech Solutions,243.08,386,511,42,86,21,2,1,1,Winter,0.6999,DELAYED,1
PRJ07300,Transport,Kota,Horizon Projects,33.06,234,332,7,152,93,1,0,0,Monsoon,0.5485,DELAYED,1
PRJ07301,Housing,Jodhpur,Bharat Construction,436.15,401,482,87,63,16,2,1,1,Summer,0.4537,DELAYED,1
PRJ07302,Education,Bhavnagar,Bharat Construction,334.49,605,785,5,108,132,0,0,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ07303,Education,Bengaluru Rural,Urban Dev Ltd,256.93,704,869,54,159,124,5,1,1,Summer,0.918,SEVERELY_DELAYED,1
PRJ07304,Electricity,Agra,Rajdhani Works,416.51,492,598,83,93,37,2,0,1,Summer,0.5937,DELAYED,1
PRJ07305,Parks & Recreation,Rajkot,SmartCity Builders,478.54,282,422,83,199,149,1,1,1,Summer,0.7819,SEVERELY_DELAYED,1
PRJ07306,Education,Agra,FastBuild Co,409.8,73,73,6,76,83,0,1,0,Winter,0.0669,ON_TRACK,0
PRJ07307,Roads & Highways,Gwalior,SmartCity Builders,97.23,540,673,99,167,137,2,0,1,Summer,0.7415,SEVERELY_DELAYED,1
PRJ07308,Healthcare,Bhagalpur,Prime Infra Group,41.73,468,624,40,139,135,3,0,1,Spring,0.8705,SEVERELY_DELAYED,1
PRJ07309,Roads & Highways,Lucknow,Prime Infra Group,302.54,284,391,69,181,72,0,0,1,Spring,0.5965,DELAYED,1
PRJ07310,Roads & Highways,Durgapur,Horizon Projects,14.87,704,799,24,13,27,2,0,0,Spring,0.5319,DELAYED,1
PRJ07311,Housing,Nashik,SmartCity Builders,216.0,74,170,99,99,140,1,0,1,Summer,0.5385,DELAYED,1
PRJ07312,Transport,Durgapur,SmartCity Builders,417.03,689,832,51,127,10,2,1,1,Winter,0.7971,SEVERELY_DELAYED,1
PRJ07313,Sanitation & Drainage,North Delhi,Urban Dev Ltd,323.84,575,743,4,2,14,0,0,1,Summer,0.9357,SEVERELY_DELAYED,1
PRJ07314,Roads & Highways,Prayagraj,SmartCity Builders,31.57,150,314,15,157,7,3,1,0,Monsoon,0.9137,SEVERELY_DELAYED,1
PRJ07315,Transport,East Delhi,FastBuild Co,398.57,197,251,31,38,109,5,1,0,Summer,0.3017,AT_RISK,0
PRJ07316,Education,Nizamabad,SmartCity Builders,169.75,679,842,80,67,13,5,1,1,Winter,0.9077,SEVERELY_DELAYED,1
PRJ07317,Sanitation & Drainage,Kanpur,Urban Dev Ltd,63.33,200,285,8,58,88,1,0,1,Monsoon,0.475,DELAYED,1
PRJ07318,Electricity,Chennai South,Bharat Construction,284.14,185,339,46,107,36,5,0,1,Winter,0.857,SEVERELY_DELAYED,1
PRJ07319,Roads & Highways,Pune,Urban Dev Ltd,420.81,521,701,39,79,26,5,1,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ07320,Sanitation & Drainage,Pune,Prime Infra Group,363.48,556,736,39,173,137,5,1,1,Winter,1.0,SEVERELY_DELAYED,1
PRJ07321,Water Supply,Howrah,FastBuild Co,210.92,130,298,63,173,87,3,0,1,Monsoon,0.9345,SEVERELY_DELAYED,1
PRJ07322,Housing,Darbhanga,National Build Corp,334.66,404,555,42,168,12,0,1,1,Winter,0.8418,SEVERELY_DELAYED,1
PRJ07323,Public Safety,North Delhi,ABC Infra Pvt Ltd,337.44,126,206,62,48,63,3,1,0,Winter,0.4481,AT_RISK,0
PRJ07324,Water Supply,Lucknow,GovTech Solutions,349.88,264,405,15,195,138,4,0,1,Spring,0.7871,SEVERELY_DELAYED,1
PRJ07325,Parks & Recreation,Durgapur,ABC Infra Pvt Ltd,210.27,129,203,54,22,99,4,1,0,Summer,0.4132,AT_RISK,0
PRJ07326,Parks & Recreation,Prayagraj,Bharat Construction,376.07,399,557,30,115,8,4,1,0,Winter,0.8795,SEVERELY_DELAYED,1
PRJ07327,Roads & Highways,Bhagalpur,SmartCity Builders,312.01,629,724,75,82,76,2,0,0,Winter,0.5325,DELAYED,1
PRJ07328,Transport,Kota,Urban Dev Ltd,327.46,560,709,17,29,90,2,1,0,Monsoon,0.8286,SEVERELY_DELAYED,1
PRJ07329,Roads & Highways,Vadodara,Bharat Construction,499.16,170,269,84,86,34,4,0,0,Spring,0.5537,DELAYED,1
PRJ07330,Housing,Lucknow,FastBuild Co,122.31,630,789,10,8,50,3,0,1,Winter,0.8868,SEVERELY_DELAYED,1
PRJ07331,Education,Kota,Bharat Construction,147.65,637,809,79,165,129,0,1,1,Winter,0.956,SEVERELY_DELAYED,1
PRJ07332,Parks & Recreation,Madurai,Urban Dev Ltd,266.91,204,292,19,61,74,0,0,1,Monsoon,0.4907,DELAYED,1
PRJ07333,Roads & Highways,Ujjain,Horizon Projects,451.62,526,699,39,54,139,1,1,1,Winter,0.9659,SEVERELY_DELAYED,1
PRJ07334,Housing,Nashik,Horizon Projects,220.7,624,801,66,115,101,4,0,1,Monsoon,0.9877,SEVERELY_DELAYED,1
PRJ07335,Transport,Jaipur,National Build Corp,418.83,154,207,88,59,32,2,1,0,Summer,0.2969,AT_RISK,0
PRJ07336,Transport,Bhagalpur,FastBuild Co,102.07,672,832,64,96,60,2,1,1,Monsoon,0.8911,SEVERELY_DELAYED,1
PRJ07337,Sanitation & Drainage,Hubballi,SmartCity Builders,327.08,183,285,67,84,133,2,0,0,Monsoon,0.5674,DELAYED,1
PRJ07338,Education,Bhagalpur,Urban Dev Ltd,180.84,500,616,28,136,109,4,0,1,Spring,0.6484,DELAYED,1
PRJ07339,Roads & Highways,Prayagraj,Rajdhani Works,156.88,156,267,42,45,80,3,0,1,Winter,0.6213,DELAYED,1
PRJ07340,Water Supply,Gaya,ABC Infra Pvt Ltd,12.58,233,287,0,13,67,2,0,1,Summer,0.3047,AT_RISK,0
PRJ07341,Parks & Recreation,Mumbai City,Rajdhani Works,265.2,257,357,16,71,83,4,1,0,Monsoon,0.558,DELAYED,1
PRJ07342,Electricity,Jabalpur,ABC Infra Pvt Ltd,448.15,652,743,64,77,99,5,1,0,Summer,0.5088,DELAYED,1
PRJ07343,Housing,Central Delhi,Prime Infra Group,314.71,506,506,94,42,125,0,0,0,Spring,0.1596,ON_TRACK,0
PRJ07344,Healthcare,Vadodara,Horizon Projects,390.26,158,285,14,124,38,5,0,1,Spring,0.7063,SEVERELY_DELAYED,1
PRJ07345,Roads & Highways,Howrah,FastBuild Co,211.46,581,728,64,192,74,2,1,1,Spring,0.8184,SEVERELY_DELAYED,1
PRJ07346,Transport,Chennai North,National Build Corp,97.14,167,167,16,7,109,1,1,0,Spring,0.1087,ON_TRACK,0
PRJ07347,Public Safety,Bengaluru Urban,Rajdhani Works,108.84,552,640,86,93,103,4,0,0,Winter,0.4924,DELAYED,1
PRJ07348,Housing,Surat,Prime Infra Group,445.93,326,424,17,13,89,0,0,1,Monsoon,0.5499,DELAYED,1
PRJ07349,Roads & Highways,Muzaffarpur,FastBuild Co,176.83,602,602,80,53,77,2,0,0,Summer,0.137,ON_TRACK,0
PRJ07350,Public Safety,Gaya,Bharat Construction,6.68,213,326,83,98,150,1,1,0,Winter,0.6294,DELAYED,1
PRJ07351,Electricity,Central Delhi,Rajdhani Works,42.28,291,378,11,133,144,5,0,0,Winter,0.4859,DELAYED,1
